t,¦Ì,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,B Density,X4 Density,B FirstIonization,X2 FirstIonization,X3 FirstIonization,B AtomicMass,B MeltingPoint
0.731443152,0.344473008,4,4,28,3.582,3.582,0.449,7.15,0.00321,6.7665,11.8138,12.9676,51.996,2130.15
0.715609067,0.413597734,4,4,35,3.582,3.582,0.385,8.96,3.12,7.7264,12.9676,11.8138,63.546,1357.75
0.715218905,0.387267905,4,4,35,3.582,3.582,0.385,8.96,4.93,7.7264,12.9676,10.4513,63.546,1357.75
0.715738807,0.422575977,4,4,35,3.582,3.582,0.385,8.96,0.00321,7.7264,11.8138,12.9676,63.546,1357.75
0.715104219,0.379713914,4,4,35,3.582,3.582,0.385,8.96,4.93,7.7264,11.8138,10.4513,63.546,1357.75
0.715533078,0.408391608,4,4,35,3.582,3.582,0.385,8.96,0.00321,7.7264,10.4513,12.9676,63.546,1357.75
0.715289309,0.391946309,4,4,35,3.582,3.582,0.385,8.96,3.12,7.7264,10.4513,11.8138,63.546,1357.75
0.715609067,0.413597734,4,4,35,3.582,3.582,0.385,8.96,3.12,7.7264,17.4228,11.8138,63.546,1357.75
0.715218905,0.387267905,4,4,35,3.582,3.582,0.385,8.96,4.93,7.7264,17.4228,10.4513,63.546,1357.75
0.716181948,0.454121306,4,4,35,3.582,3.582,0.385,8.96,0.0017,7.7264,11.8138,17.4228,63.546,1357.75
0.714758072,0.357405141,4,4,35,3.582,3.582,0.385,8.96,4.93,7.7264,11.8138,10.4513,63.546,1357.75
0.715954833,0.437781109,4,4,35,3.582,3.582,0.385,8.96,0.0017,7.7264,10.4513,17.4228,63.546,1357.75
0.714927317,0.368221942,4,4,35,3.582,3.582,0.385,8.96,3.12,7.7264,10.4513,11.8138,63.546,1357.75
0.715738807,0.422575977,4,4,35,3.582,3.582,0.385,8.96,0.00321,7.7264,17.4228,12.9676,63.546,1357.75
0.715104219,0.379713914,4,4,35,3.582,3.582,0.385,8.96,4.93,7.7264,17.4228,10.4513,63.546,1357.75
0.716181948,0.454121306,4,4,35,3.582,3.582,0.385,8.96,0.0017,7.7264,12.9676,17.4228,63.546,1357.75
0.714758072,0.357405141,4,4,35,3.582,3.582,0.385,8.96,4.93,7.7264,12.9676,10.4513,63.546,1357.75
0.715818569,0.428152493,4,4,35,3.582,3.582,0.385,8.96,0.0017,7.7264,10.4513,17.4228,63.546,1357.75
0.715036951,0.375321337,4,4,35,3.582,3.582,0.385,8.96,0.00321,7.7264,10.4513,12.9676,63.546,1357.75
0.715533078,0.408391608,4,4,35,3.582,3.582,0.385,8.96,0.00321,7.7264,17.4228,12.9676,63.546,1357.75
0.715289309,0.391946309,4,4,35,3.582,3.582,0.385,8.96,3.12,7.7264,17.4228,11.8138,63.546,1357.75
0.715954833,0.437781109,4,4,35,3.582,3.582,0.385,8.96,0.0017,7.7264,12.9676,17.4228,63.546,1357.75
0.714927317,0.368221942,4,4,35,3.582,3.582,0.385,8.96,3.12,7.7264,12.9676,11.8138,63.546,1357.75
0.715818569,0.428152493,4,4,35,3.582,3.582,0.385,8.96,0.0017,7.7264,11.8138,17.4228,63.546,1357.75
0.715036951,0.375321337,4,4,35,3.582,3.582,0.385,8.96,0.00321,7.7264,11.8138,12.9676,63.546,1357.75
0.739314543,0.368271955,4,4,30,3.582,3.582,0.449,7.87,3.12,7.9024,12.9676,11.8138,55.845,1808.15
0.737789916,0.344827586,4,4,30,3.582,3.582,0.449,7.87,4.93,7.9024,12.9676,10.4513,55.845,1808.15
0.739822552,0.376266281,4,4,30,3.582,3.582,0.449,7.87,0.00321,7.9024,11.8138,12.9676,55.845,1808.15
0.73734264,0.33810143,4,4,30,3.582,3.582,0.449,7.87,4.93,7.9024,11.8138,10.4513,55.845,1808.15
0.739017241,0.363636364,4,4,30,3.582,3.582,0.449,7.87,0.00321,7.9024,10.4513,12.9676,55.845,1808.15
0.73806469,0.348993289,4,4,30,3.582,3.582,0.449,7.87,3.12,7.9024,10.4513,11.8138,55.845,1808.15
0.739314543,0.368271955,4,4,30,3.582,3.582,0.449,7.87,3.12,7.9024,17.4228,11.8138,55.845,1808.15
0.737789916,0.344827586,4,4,30,3.582,3.582,0.449,7.87,4.93,7.9024,17.4228,10.4513,55.845,1808.15
0.741561597,0.404354588,4,4,30,3.582,3.582,0.449,7.87,0.0017,7.9024,11.8138,17.4228,55.845,1808.15
0.735995081,0.318237454,4,4,30,3.582,3.582,0.449,7.87,4.93,7.9024,11.8138,10.4513,55.845,1808.15
0.740669563,0.389805097,4,4,30,3.582,3.582,0.449,7.87,0.0017,7.9024,10.4513,17.4228,55.845,1808.15
0.736653503,0.327868852,4,4,30,3.582,3.582,0.449,7.87,3.12,7.9024,10.4513,11.8138,55.845,1808.15
0.739822552,0.376266281,4,4,30,3.582,3.582,0.449,7.87,0.00321,7.9024,17.4228,12.9676,55.845,1808.15
0.73734264,0.33810143,4,4,30,3.582,3.582,0.449,7.87,4.93,7.9024,17.4228,10.4513,55.845,1808.15
0.741561597,0.404354588,4,4,30,3.582,3.582,0.449,7.87,0.0017,7.9024,12.9676,17.4228,55.845,1808.15
0.735995081,0.318237454,4,4,30,3.582,3.582,0.449,7.87,4.93,7.9024,12.9676,10.4513,55.845,1808.15
0.740135123,0.381231672,4,4,30,3.582,3.582,0.449,7.87,0.0017,7.9024,10.4513,17.4228,55.845,1808.15
0.737080479,0.334190231,4,4,30,3.582,3.582,0.449,7.87,0.00321,7.9024,10.4513,12.9676,55.845,1808.15
0.739017241,0.363636364,4,4,30,3.582,3.582,0.449,7.87,0.00321,7.9024,17.4228,12.9676,55.845,1808.15
0.73806469,0.348993289,4,4,30,3.582,3.582,0.449,7.87,3.12,7.9024,17.4228,11.8138,55.845,1808.15
0.740669563,0.389805097,4,4,30,3.582,3.582,0.449,7.87,0.0017,7.9024,12.9676,17.4228,55.845,1808.15
0.736653503,0.327868852,4,4,30,3.582,3.582,0.449,7.87,3.12,7.9024,12.9676,11.8138,55.845,1808.15
0.740135123,0.381231672,4,4,30,3.582,3.582,0.449,7.87,0.0017,7.9024,11.8138,17.4228,55.845,1808.15
0.737080479,0.334190231,4,4,30,3.582,3.582,0.449,7.87,0.00321,7.9024,11.8138,12.9676,55.845,1808.15
0.718488782,0.407932011,4,4,12,3.582,3.582,1.023,1.74,3.12,7.6462,12.9676,11.8138,24.305,923.15
0.717964467,0.381962865,4,4,12,3.582,3.582,1.023,1.74,4.93,7.6462,12.9676,10.4513,24.305,923.15
0.718663174,0.416787265,4,4,12,3.582,3.582,1.023,1.74,0.00321,7.6462,11.8138,12.9676,24.305,923.15
0.717810384,0.374512354,4,4,12,3.582,3.582,1.023,1.74,4.93,7.6462,11.8138,10.4513,24.305,923.15
0.71838665,0.402797203,4,4,12,3.582,3.582,1.023,1.74,0.00321,7.6462,10.4513,12.9676,24.305,923.15
0.718059064,0.386577181,4,4,12,3.582,3.582,1.023,1.74,3.12,7.6462,10.4513,11.8138,24.305,923.15
0.718488782,0.407932011,4,4,12,3.582,3.582,1.023,1.74,3.12,7.6462,17.4228,11.8138,24.305,923.15
0.717964467,0.381962865,4,4,12,3.582,3.582,1.023,1.74,4.93,7.6462,17.4228,10.4513,24.305,923.15
0.719258992,0.447900467,4,4,12,3.582,3.582,1.023,1.74,0.0017,7.6462,11.8138,17.4228,24.305,923.15
0.717345431,0.35250918,4,4,12,3.582,3.582,1.023,1.74,4.93,7.6462,11.8138,10.4513,24.305,923.15
0.718953596,0.431784108,4,4,12,3.582,3.582,1.023,1.74,0.0017,7.6462,10.4513,17.4228,24.305,923.15
0.717572746,0.363177806,4,4,12,3.582,3.582,1.023,1.74,3.12,7.6462,10.4513,11.8138,24.305,923.15
0.718663174,0.416787265,4,4,12,3.582,3.582,1.023,1.74,0.00321,7.6462,17.4228,12.9676,24.305,923.15
0.717810384,0.374512354,4,4,12,3.582,3.582,1.023,1.74,4.93,7.6462,17.4228,10.4513,24.305,923.15
0.719258992,0.447900467,4,4,12,3.582,3.582,1.023,1.74,0.0017,7.6462,12.9676,17.4228,24.305,923.15
0.717345431,0.35250918,4,4,12,3.582,3.582,1.023,1.74,4.93,7.6462,12.9676,10.4513,24.305,923.15
0.718770398,0.42228739,4,4,12,3.582,3.582,1.023,1.74,0.0017,7.6462,10.4513,17.4228,24.305,923.15
0.717720016,0.370179949,4,4,12,3.582,3.582,1.023,1.74,0.00321,7.6462,10.4513,12.9676,24.305,923.15
0.71838665,0.402797203,4,4,12,3.582,3.582,1.023,1.74,0.00321,7.6462,17.4228,12.9676,24.305,923.15
0.718059064,0.386577181,4,4,12,3.582,3.582,1.023,1.74,3.12,7.6462,17.4228,11.8138,24.305,923.15
0.718953596,0.431784108,4,4,12,3.582,3.582,1.023,1.74,0.0017,7.6462,12.9676,17.4228,24.305,923.15
0.717572746,0.363177806,4,4,12,3.582,3.582,1.023,1.74,3.12,7.6462,12.9676,11.8138,24.305,923.15
0.718770398,0.42228739,4,4,12,3.582,3.582,1.023,1.74,0.0017,7.6462,11.8138,17.4228,24.305,923.15
0.717720016,0.370179949,4,4,12,3.582,3.582,1.023,1.74,0.00321,7.6462,11.8138,12.9676,24.305,923.15
0.751766157,0.345609065,4,4,30,3.582,3.582,0.479,7.44,3.12,7.434,12.9676,11.8138,54.938,1519.15
0.749618211,0.323607427,4,4,30,3.582,3.582,0.479,7.44,4.93,7.434,12.9676,10.4513,54.938,1519.15
0.752482617,0.353111433,4,4,30,3.582,3.582,0.479,7.44,0.00321,7.434,11.8138,12.9676,54.938,1519.15
0.748988723,0.317295189,4,4,30,3.582,3.582,0.479,7.44,4.93,7.434,11.8138,10.4513,54.938,1519.15
0.751347039,0.341258741,4,4,30,3.582,3.582,0.479,7.44,0.00321,7.434,10.4513,12.9676,54.938,1519.15
0.750005069,0.327516779,4,4,30,3.582,3.582,0.479,7.44,3.12,7.434,10.4513,11.8138,54.938,1519.15
0.751766157,0.345609065,4,4,30,3.582,3.582,0.479,7.44,3.12,7.434,17.4228,11.8138,54.938,1519.15
0.749618211,0.323607427,4,4,30,3.582,3.582,0.479,7.44,4.93,7.434,17.4228,10.4513,54.938,1519.15
0.754938131,0.379471229,4,4,30,3.582,3.582,0.479,7.44,0.0017,7.434,11.8138,17.4228,54.938,1519.15
0.74709397,0.298653611,4,4,30,3.582,3.582,0.479,7.44,4.93,7.434,11.8138,10.4513,54.938,1519.15
0.753678029,0.365817091,4,4,30,3.582,3.582,0.479,7.44,0.0017,7.434,10.4513,17.4228,54.938,1519.15
0.74801942,0.307692308,4,4,30,3.582,3.582,0.479,7.44,3.12,7.434,10.4513,11.8138,54.938,1519.15
0.752482617,0.353111433,4,4,30,3.582,3.582,0.479,7.44,0.00321,7.434,17.4228,12.9676,54.938,1519.15
0.748988723,0.317295189,4,4,30,3.582,3.582,0.479,7.44,4.93,7.434,17.4228,10.4513,54.938,1519.15
0.754938131,0.379471229,4,4,30,3.582,3.582,0.479,7.44,0.0017,7.434,12.9676,17.4228,54.938,1519.15
0.74709397,0.298653611,4,4,30,3.582,3.582,0.479,7.44,4.93,7.434,12.9676,10.4513,54.938,1519.15
0.752923635,0.357771261,4,4,30,3.582,3.582,0.479,7.44,0.0017,7.434,10.4513,17.4228,54.938,1519.15
0.748619899,0.313624679,4,4,30,3.582,3.582,0.479,7.44,0.00321,7.434,10.4513,12.9676,54.938,1519.15
0.751347039,0.341258741,4,4,30,3.582,3.582,0.479,7.44,0.00321,7.434,17.4228,12.9676,54.938,1519.15
0.750005069,0.327516779,4,4,30,3.582,3.582,0.479,7.44,3.12,7.434,17.4228,11.8138,54.938,1519.15
0.753678029,0.365817091,4,4,30,3.582,3.582,0.479,7.44,0.0017,7.434,12.9676,17.4228,54.938,1519.15
0.74801942,0.307692308,4,4,30,3.582,3.582,0.479,7.44,3.12,7.434,12.9676,11.8138,54.938,1519.15
0.752923635,0.357771261,4,4,30,3.582,3.582,0.479,7.44,0.0017,7.434,11.8138,17.4228,54.938,1519.15
0.748619899,0.313624679,4,4,30,3.582,3.582,0.479,7.44,0.00321,7.434,11.8138,12.9676,54.938,1519.15
0.727268685,0.390934844,4,4,31,3.582,3.582,0.444,8.91,3.12,7.6398,12.9676,11.8138,58.693,1726.15
0.726329101,0.366047745,4,4,31,3.582,3.582,0.444,8.91,4.93,7.6398,12.9676,10.4513,58.693,1726.15
0.727581435,0.399421129,4,4,31,3.582,3.582,0.444,8.91,0.00321,7.6398,11.8138,12.9676,58.693,1726.15
0.726053183,0.358907672,4,4,31,3.582,3.582,0.444,8.91,4.93,7.6398,11.8138,10.4513,58.693,1726.15
0.72708558,0.386013986,4,4,31,3.582,3.582,0.444,8.91,0.00321,7.6398,10.4513,12.9676,58.693,1726.15
0.726498544,0.370469799,4,4,31,3.582,3.582,0.444,8.91,3.12,7.6398,10.4513,11.8138,58.693,1726.15
0.727268685,0.390934844,4,4,31,3.582,3.582,0.444,8.91,3.12,7.6398,17.4228,11.8138,58.693,1726.15
0.726329101,0.366047745,4,4,31,3.582,3.582,0.444,8.91,4.93,7.6398,17.4228,10.4513,58.693,1726.15
0.72865084,0.429237947,4,4,31,3.582,3.582,0.444,8.91,0.0017,7.6398,11.8138,17.4228,58.693,1726.15
0.725221136,0.337821297,4,4,31,3.582,3.582,0.444,8.91,4.93,7.6398,11.8138,10.4513,58.693,1726.15
0.728102529,0.413793103,4,4,31,3.582,3.582,0.444,8.91,0.0017,7.6398,10.4513,17.4228,58.693,1726.15
0.725627819,0.348045397,4,4,31,3.582,3.582,0.444,8.91,3.12,7.6398,10.4513,11.8138,58.693,1726.15
0.727581435,0.399421129,4,4,31,3.582,3.582,0.444,8.91,0.00321,7.6398,17.4228,12.9676,58.693,1726.15
0.726053183,0.358907672,4,4,31,3.582,3.582,0.444,8.91,4.93,7.6398,17.4228,10.4513,58.693,1726.15
0.72865084,0.429237947,4,4,31,3.582,3.582,0.444,8.91,0.0017,7.6398,12.9676,17.4228,58.693,1726.15
0.725221136,0.337821297,4,4,31,3.582,3.582,0.444,8.91,4.93,7.6398,12.9676,10.4513,58.693,1726.15
0.727773785,0.404692082,4,4,31,3.582,3.582,0.444,8.91,0.0017,7.6398,10.4513,17.4228,58.693,1726.15
0.725891402,0.354755784,4,4,31,3.582,3.582,0.444,8.91,0.00321,7.6398,10.4513,12.9676,58.693,1726.15
0.72708558,0.386013986,4,4,31,3.582,3.582,0.444,8.91,0.00321,7.6398,17.4228,12.9676,58.693,1726.15
0.726498544,0.370469799,4,4,31,3.582,3.582,0.444,8.91,3.12,7.6398,17.4228,11.8138,58.693,1726.15
0.728102529,0.413793103,4,4,31,3.582,3.582,0.444,8.91,0.0017,7.6398,12.9676,17.4228,58.693,1726.15
0.725627819,0.348045397,4,4,31,3.582,3.582,0.444,8.91,3.12,7.6398,12.9676,11.8138,58.693,1726.15
0.727773785,0.404692082,4,4,31,3.582,3.582,0.444,8.91,0.0017,7.6398,11.8138,17.4228,58.693,1726.15
0.725891402,0.354755784,4,4,31,3.582,3.582,0.444,8.91,0.00321,7.6398,11.8138,12.9676,58.693,1726.15
0.818025492,0.300283286,4,12,41,3.582,1.228,0.32,5.32,3.12,7.8994,12.9676,11.8138,72.64,1211.45
0.812514003,0.281167109,4,12,41,3.582,1.228,0.32,5.32,4.93,7.8994,12.9676,10.4513,72.64,1211.45
0.819867995,0.306801737,4,12,41,3.582,1.228,0.32,5.32,0.00321,7.8994,11.8138,12.9676,72.64,1211.45
0.810902272,0.275682705,4,12,41,3.582,1.228,0.32,5.32,4.93,7.8994,11.8138,10.4513,72.64,1211.45
0.816948611,0.296503497,4,12,41,3.582,1.228,0.32,5.32,0.00321,7.8994,10.4513,12.9676,72.64,1211.45
0.813505294,0.284563758,4,12,41,3.582,1.228,0.32,5.32,3.12,7.8994,10.4513,11.8138,72.64,1211.45
0.818025492,0.300283286,4,12,41,3.582,1.228,0.32,5.32,3.12,7.8994,17.4228,11.8138,72.64,1211.45
0.812514003,0.281167109,4,12,41,3.582,1.228,0.32,5.32,4.93,7.8994,17.4228,10.4513,72.64,1211.45
0.82619845,0.32970451,4,12,41,3.582,1.228,0.32,5.32,0.0017,7.8994,11.8138,17.4228,72.64,1211.45
0.8060605,0.259485924,4,12,41,3.582,1.228,0.32,5.32,4.93,7.8994,11.8138,10.4513,72.64,1211.45
0.8229468,0.317841079,4,12,41,3.582,1.228,0.32,5.32,0.0017,7.8994,10.4513,17.4228,72.64,1211.45
0.808423574,0.267339218,4,12,41,3.582,1.228,0.32,5.32,3.12,7.8994,10.4513,11.8138,72.64,1211.45
0.819867995,0.306801737,4,12,41,3.582,1.228,0.32,5.32,0.00321,7.8994,17.4228,12.9676,72.64,1211.45
0.810902272,0.275682705,4,12,41,3.582,1.228,0.32,5.32,4.93,7.8994,17.4228,10.4513,72.64,1211.45
0.82619845,0.32970451,4,12,41,3.582,1.228,0.32,5.32,0.0017,7.8994,12.9676,17.4228,72.64,1211.45
0.8060605,0.259485924,4,12,41,3.582,1.228,0.32,5.32,4.93,7.8994,12.9676,10.4513,72.64,1211.45
0.821003175,0.31085044,4,12,41,3.582,1.228,0.32,5.32,0.0017,7.8994,10.4513,17.4228,72.64,1211.45
0.809958677,0.272493573,4,12,41,3.582,1.228,0.32,5.32,0.00321,7.8994,10.4513,12.9676,72.64,1211.45
0.816948611,0.296503497,4,12,41,3.582,1.228,0.32,5.32,0.00321,7.8994,17.4228,12.9676,72.64,1211.45
0.813505294,0.284563758,4,12,41,3.582,1.228,0.32,5.32,3.12,7.8994,17.4228,11.8138,72.64,1211.45
0.8229468,0.317841079,4,12,41,3.582,1.228,0.32,5.32,0.0017,7.8994,12.9676,17.4228,72.64,1211.45
0.808423574,0.267339218,4,12,41,3.582,1.228,0.32,5.32,3.12,7.8994,12.9676,11.8138,72.64,1211.45
0.821003175,0.31085044,4,12,41,3.582,1.228,0.32,5.32,0.0017,7.8994,11.8138,17.4228,72.64,1211.45
0.809958677,0.272493573,4,12,41,3.582,1.228,0.32,5.32,0.00321,7.8994,11.8138,12.9676,72.64,1211.45
0.764712222,0.390934844,4,12,69,3.582,1.228,0.228,7.29,3.12,7.3439,12.9676,11.8138,118.71,505.21
0.762027696,0.366047745,4,12,69,3.582,1.228,0.228,7.29,4.93,7.3439,12.9676,10.4513,118.71,505.21
0.765605791,0.399421129,4,12,69,3.582,1.228,0.228,7.29,0.00321,7.3439,11.8138,12.9676,118.71,505.21
0.761239358,0.358907672,4,12,69,3.582,1.228,0.228,7.29,4.93,7.3439,11.8138,10.4513,118.71,505.21
0.764189064,0.386013986,4,12,69,3.582,1.228,0.228,7.29,0.00321,7.3439,10.4513,12.9676,118.71,505.21
0.762511818,0.370469799,4,12,69,3.582,1.228,0.228,7.29,3.12,7.3439,10.4513,11.8138,118.71,505.21
0.764712222,0.390934844,4,12,69,3.582,1.228,0.228,7.29,3.12,7.3439,17.4228,11.8138,118.71,505.21
0.762027696,0.366047745,4,12,69,3.582,1.228,0.228,7.29,4.93,7.3439,17.4228,10.4513,118.71,505.21
0.768661234,0.429237947,4,12,69,3.582,1.228,0.228,7.29,0.0017,7.3439,11.8138,17.4228,118.71,505.21
0.758862081,0.337821297,4,12,69,3.582,1.228,0.228,7.29,4.93,7.3439,11.8138,10.4513,118.71,505.21
0.767094631,0.413793103,4,12,69,3.582,1.228,0.228,7.29,0.0017,7.3439,10.4513,17.4228,118.71,505.21
0.760024033,0.348045397,4,12,69,3.582,1.228,0.228,7.29,3.12,7.3439,10.4513,11.8138,118.71,505.21
0.765605791,0.399421129,4,12,69,3.582,1.228,0.228,7.29,0.00321,7.3439,17.4228,12.9676,118.71,505.21
0.761239358,0.358907672,4,12,69,3.582,1.228,0.228,7.29,4.93,7.3439,17.4228,10.4513,118.71,505.21
0.768661234,0.429237947,4,12,69,3.582,1.228,0.228,7.29,0.0017,7.3439,12.9676,17.4228,118.71,505.21
0.758862081,0.337821297,4,12,69,3.582,1.228,0.228,7.29,4.93,7.3439,12.9676,10.4513,118.71,505.21
0.766155364,0.404692082,4,12,69,3.582,1.228,0.228,7.29,0.0017,7.3439,10.4513,17.4228,118.71,505.21
0.760777125,0.354755784,4,12,69,3.582,1.228,0.228,7.29,0.00321,7.3439,10.4513,12.9676,118.71,505.21
0.764189064,0.386013986,4,12,69,3.582,1.228,0.228,7.29,0.00321,7.3439,17.4228,12.9676,118.71,505.21
0.762511818,0.370469799,4,12,69,3.582,1.228,0.228,7.29,3.12,7.3439,17.4228,11.8138,118.71,505.21
0.767094631,0.413793103,4,12,69,3.582,1.228,0.228,7.29,0.0017,7.3439,12.9676,17.4228,118.71,505.21
0.760024033,0.348045397,4,12,69,3.582,1.228,0.228,7.29,3.12,7.3439,12.9676,11.8138,118.71,505.21
0.766155364,0.404692082,4,12,69,3.582,1.228,0.228,7.29,0.0017,7.3439,11.8138,17.4228,118.71,505.21
0.760777125,0.354755784,4,12,69,3.582,1.228,0.228,7.29,0.00321,7.3439,11.8138,12.9676,118.71,505.21
0.635319291,0.674220963,4,12,125,3.582,1.228,0.129,11.3,3.12,7.4167,12.9676,11.8138,207.2,600.75
0.638120754,0.631299735,4,12,125,3.582,1.228,0.129,11.3,4.93,7.4167,12.9676,10.4513,207.2,600.75
0.634396572,0.688856729,4,12,125,3.582,1.228,0.129,11.3,0.00321,7.4167,11.8138,12.9676,207.2,600.75
0.638951911,0.618985696,4,12,125,3.582,1.228,0.129,11.3,4.93,7.4167,11.8138,10.4513,207.2,600.75
0.635861765,0.665734266,4,12,125,3.582,1.228,0.129,11.3,0.00321,7.4167,10.4513,12.9676,207.2,600.75
0.637612257,0.638926174,4,12,125,3.582,1.228,0.129,11.3,3.12,7.4167,10.4513,11.8138,207.2,600.75
0.635319291,0.674220963,4,12,125,3.582,1.228,0.129,11.3,3.12,7.4167,17.4228,11.8138,207.2,600.75
0.638120754,0.631299735,4,12,125,3.582,1.228,0.129,11.3,4.93,7.4167,17.4228,10.4513,207.2,600.75
0.631277636,0.740279938,4,12,125,3.582,1.228,0.129,11.3,0.0017,7.4167,11.8138,17.4228,207.2,600.75
0.641482022,0.582619339,4,12,125,3.582,1.228,0.129,11.3,4.93,7.4167,11.8138,10.4513,207.2,600.75
0.632869849,0.713643178,4,12,125,3.582,1.228,0.129,11.3,0.0017,7.4167,10.4513,17.4228,207.2,600.75
0.640240892,0.600252207,4,12,125,3.582,1.228,0.129,11.3,3.12,7.4167,10.4513,11.8138,207.2,600.75
0.634396572,0.688856729,4,12,125,3.582,1.228,0.129,11.3,0.00321,7.4167,17.4228,12.9676,207.2,600.75
0.638951911,0.618985696,4,12,125,3.582,1.228,0.129,11.3,4.93,7.4167,17.4228,10.4513,207.2,600.75
0.631277636,0.740279938,4,12,125,3.582,1.228,0.129,11.3,0.0017,7.4167,12.9676,17.4228,207.2,600.75
0.641482022,0.582619339,4,12,125,3.582,1.228,0.129,11.3,4.93,7.4167,12.9676,10.4513,207.2,600.75
0.633831467,0.697947214,4,12,125,3.582,1.228,0.129,11.3,0.0017,7.4167,10.4513,17.4228,207.2,600.75
0.63944106,0.611825193,4,12,125,3.582,1.228,0.129,11.3,0.00321,7.4167,10.4513,12.9676,207.2,600.75
0.635861765,0.665734266,4,12,125,3.582,1.228,0.129,11.3,0.00321,7.4167,17.4228,12.9676,207.2,600.75
0.637612257,0.638926174,4,12,125,3.582,1.228,0.129,11.3,3.12,7.4167,17.4228,11.8138,207.2,600.75
0.632869849,0.713643178,4,12,125,3.582,1.228,0.129,11.3,0.0017,7.4167,12.9676,17.4228,207.2,600.75
0.640240892,0.600252207,4,12,125,3.582,1.228,0.129,11.3,3.12,7.4167,12.9676,11.8138,207.2,600.75
0.633831467,0.697947214,4,12,125,3.582,1.228,0.129,11.3,0.0017,7.4167,11.8138,17.4228,207.2,600.75
0.63944106,0.611825193,4,12,125,3.582,1.228,0.129,11.3,0.00321,7.4167,11.8138,12.9676,207.2,600.75
0.602686518,0.764872521,4,12,81,3.582,1.228,0.204,3.59,3.12,5.2117,12.9676,11.8138,137.327,1002.15
0.606559913,0.716180371,4,12,81,3.582,1.228,0.204,3.59,4.93,5.2117,12.9676,10.4513,137.327,1002.15
0.601414135,0.781476122,4,12,81,3.582,1.228,0.204,3.59,0.00321,5.2117,11.8138,12.9676,137.327,1002.15
0.607712092,0.702210663,4,12,81,3.582,1.228,0.204,3.59,4.93,5.2117,11.8138,10.4513,137.327,1002.15
0.603435349,0.755244755,4,12,81,3.582,1.228,0.204,3.59,0.00321,5.2117,10.4513,12.9676,137.327,1002.15
0.605855693,0.724832215,4,12,81,3.582,1.228,0.204,3.59,3.12,5.2117,10.4513,11.8138,137.327,1002.15
0.602686518,0.764872521,4,12,81,3.582,1.228,0.204,3.59,3.12,5.2117,17.4228,11.8138,137.327,1002.15
0.606559913,0.716180371,4,12,81,3.582,1.228,0.204,3.59,4.93,5.2117,17.4228,10.4513,137.327,1002.15
0.597125676,0.839813375,4,12,81,3.582,1.228,0.204,3.59,0.0017,5.2117,11.8138,17.4228,137.327,1002.15
0.611227896,0.660954712,4,12,81,3.582,1.228,0.204,3.59,4.93,5.2117,11.8138,10.4513,137.327,1002.15
0.599312541,0.809595202,4,12,81,3.582,1.228,0.204,3.59,0.0017,5.2117,10.4513,17.4228,137.327,1002.15
0.609501644,0.680958386,4,12,81,3.582,1.228,0.204,3.59,3.12,5.2117,10.4513,11.8138,137.327,1002.15
0.601414135,0.781476122,4,12,81,3.582,1.228,0.204,3.59,0.00321,5.2117,17.4228,12.9676,137.327,1002.15
0.607712092,0.702210663,4,12,81,3.582,1.228,0.204,3.59,4.93,5.2117,17.4228,10.4513,137.327,1002.15
0.597125676,0.839813375,4,12,81,3.582,1.228,0.204,3.59,0.0017,5.2117,12.9676,17.4228,137.327,1002.15
0.611227896,0.660954712,4,12,81,3.582,1.228,0.204,3.59,4.93,5.2117,12.9676,10.4513,137.327,1002.15
0.600635711,0.791788856,4,12,81,3.582,1.228,0.204,3.59,0.0017,5.2117,10.4513,17.4228,137.327,1002.15
0.608390812,0.694087404,4,12,81,3.582,1.228,0.204,3.59,0.00321,5.2117,10.4513,12.9676,137.327,1002.15
0.603435349,0.755244755,4,12,81,3.582,1.228,0.204,3.59,0.00321,5.2117,17.4228,12.9676,137.327,1002.15
0.605855693,0.724832215,4,12,81,3.582,1.228,0.204,3.59,3.12,5.2117,17.4228,11.8138,137.327,1002.15
0.599312541,0.809595202,4,12,81,3.582,1.228,0.204,3.59,0.0017,5.2117,12.9676,17.4228,137.327,1002.15
0.609501644,0.680958386,4,12,81,3.582,1.228,0.204,3.59,3.12,5.2117,12.9676,11.8138,137.327,1002.15
0.600635711,0.791788856,4,12,81,3.582,1.228,0.204,3.59,0.0017,5.2117,11.8138,17.4228,137.327,1002.15
0.608390812,0.694087404,4,12,81,3.582,1.228,0.204,3.59,0.00321,5.2117,11.8138,12.9676,137.327,1002.15
0.749448505,0.419263456,4,12,35,3.582,1.228,0.388,7.13,3.12,9.3942,12.9676,11.8138,65.38,692.88
0.747512883,0.392572944,4,12,35,3.582,1.228,0.388,7.13,4.93,9.3942,12.9676,10.4513,65.38,692.88
0.750091996,0.428364689,4,12,35,3.582,1.228,0.388,7.13,0.00321,9.3942,11.8138,12.9676,65.38,692.88
0.746943783,0.384915475,4,12,35,3.582,1.228,0.388,7.13,4.93,9.3942,11.8138,10.4513,65.38,692.88
0.749071575,0.413986014,4,12,35,3.582,1.228,0.388,7.13,0.00321,9.3942,10.4513,12.9676,65.38,692.88
0.747862215,0.397315436,4,12,35,3.582,1.228,0.388,7.13,3.12,9.3942,10.4513,11.8138,65.38,692.88
